subject_id,trial_no,filename,gender,age,experience,favorite_team,favorite_color,sim_psucc,impaired_vision,response_time,response_side,scene_id,red_count,blue_count,expected_side
40,19,id32_v1_r5_b6.jpg,m,27,last-month,neither,red,0.7149450486759871,False,897.3684398395085,blue,32,5,6,blue
40,51,id32_v2_r5_b6.jpg,m,27,last-month,neither,red,0.7149450486759871,False,1006.0607748354564,blue,32,5,6,blue
41,5,id32_v1_r6_b5.jpg,f,34,more,both,neither,0.7103433625523343,False,867.7529349792138,red,32,6,5,red
41,61,id32_v2_r6_b5.jpg,f,34,more,both,neither,0.7796451540208548,False,743.4305157593004,red,32,6,5,red
42,26,id32_v1_r6_b5.jpg,m,32,last-month,red,blue,0.8321295292028708,False,584.2508987823971,red,32,6,5,red
42,52,id32_v2_r6_b5.jpg,m,32,last-month,red,blue,0.8321295292028708,False,503.6646597856659,blue,32,6,5,red
43,15,id32_v1_r6_b5.jpg,m,25,last-year,neither,neither,0.9319955775442316,False,908.712626886454,red,32,6,5,red
43,64,id32_v2_r6_b5.jpg,m,25,last-year,neither,neither,0.9319955775442316,False,677.9004162734946,red,32,6,5,red
44,4,id32_v1_r6_b5.jpg,f,34,more,neither,neither,0.6922668780166483,False,928.698355484258,red,32,6,5,red
44,44,id32_v2_r6_b5.jpg,f,34,more,neither,neither,0.7788002377687293,False,1078.0377213470472,red,32,6,5,red
45,24,id32_v1_r5_b6.jpg,m,34,last-month,neither,neither,0.7574365725096612,False,1038.1326448235138,red,32,5,6,blue
45,54,id32_v2_r5_b6.jpg,m,34,last-month,neither,neither,0.7574365725096612,False,963.2372673298048,red,32,5,6,blue
46,13,id32_v1_r5_b6.jpg,m,26,last-month,neither,neither,0.8048052633906616,False,998.9637028672138,blue,32,5,6,blue
46,43,id32_v2_r5_b6.jpg,m,26,last-month,neither,neither,0.8048052633906616,False,1041.5226623697476,blue,32,5,6,blue
47,29,id32_v1_r6_b5.jpg,m,25,last-year,neither,neither,0.8422106743237349,False,1236.6931584614565,red,32,6,5,red
47,49,id32_v2_r6_b5.jpg,m,25,last-year,neither,neither,0.8422106743237349,False,1147.0474213133602,red,32,6,5,red
48,15,id32_v1_r6_b5.jpg,m,32,last-month,red,blue,0.7954113507138347,False,1031.006398991961,red,32,6,5,red
48,58,id32_v2_r6_b5.jpg,m,32,last-month,red,blue,0.7954113507138347,False,708.2191125082838,red,32,6,5,red
49,23,id32_v1_r5_b6.jpg,m,22,more,neither,red,0.7382774148636205,False,927.806615005282,blue,32,5,6,blue
49,73,id32_v2_r5_b6.jpg,m,22,more,neither,red,0.7382774148636205,False,967.5879295145584,blue,32,5,6,blue
0,36,id37_v1_r6_b5.jpg,f,33,more,blue,neither,0.7789415023417582,False,1047.1203369040843,red,37,6,5,red
0,77,id37_v2_r6_b5.jpg,f,33,more,blue,neither,0.7789415023417582,False,752.0662244588893,red,37,6,5,red
1,26,id37_v1_r6_b5.jpg,f,27,more,neither,neither,0.6954108072802943,False,802.6502445762177,red,37,6,5,red
1,68,id37_v2_r6_b5.jpg,f,27,more,neither,neither,0.6954108072802943,False,834.6427232252344,red,37,6,5,red
2,23,id37_v1_r5_b6.jpg,f,35,more,blue,blue,0.8116149762980418,False,1076.9940128842684,blue,37,5,6,blue
2,55,id37_v2_r5_b6.jpg,f,35,more,blue,blue,0.8116149762980418,False,1027.489390819542,blue,37,5,6,blue
3,34,id37_v1_r5_b6.jpg,m,32,last-month,neither,neither,0.7980884259130451,False,715.0898149849843,blue,37,5,6,blue
3,72,id37_v2_r5_b6.jpg,m,32,last-month,neither,neither,0.7980884259130451,False,759.5035422094485,blue,37,5,6,blue
4,19,id37_v1_r6_b5.jpg,m,21,last-year,blue,neither,0.8409447205273916,False,756.3600548321466,red,37,6,5,red
4,52,id37_v2_r6_b5.jpg,m,21,last-year,blue,neither,0.8409447205273916,False,858.0614271072604,blue,37,6,5,red
5,17,id37_v1_r6_b5.jpg,f,37,more,neither,blue,0.7349765007296707,False,971.7609779256298,red,37,6,5,red
5,56,id37_v2_r6_b5.jpg,f,37,more,neither,blue,0.7349765007296707,False,541.9216755826008,red,37,6,5,red
6,14,id37_v1_r6_b5.jpg,f,33,more,neither,neither,0.7571161571251407,False,1048.680820848644,red,37,6,5,red
6,79,id37_v2_r6_b5.jpg,f,33,more,neither,neither,0.7571161571251407,False,821.4064596150115,red,37,6,5,red
7,26,id37_v1_r5_b6.jpg,m,34,last-year,neither,neither,0.7595536230924609,False,1129.5307800518096,blue,37,5,6,blue
7,40,id37_v2_r5_b6.jpg,m,34,last-year,neither,neither,0.7595536230924609,False,1309.9650658160374,blue,37,5,6,blue
8,8,id37_v1_r5_b6.jpg,f,22,more,neither,blue,0.7774388793992459,False,1020.0004957104358,blue,37,5,6,blue
8,42,id37_v2_r5_b6.jpg,f,22,more,neither,blue,0.7951079448401379,False,721.2686774828651,blue,37,5,6,blue
9,7,id37_v1_r5_b6.jpg,m,28,last-year,neither,neither,0.731179879520533,False,790.5032212221132,blue,37,5,6,blue
9,59,id37_v2_r5_b6.jpg,m,28,last-year,neither,neither,0.7651882460098601,False,924.454408413486,blue,37,5,6,blue
10,37,id37_v1_r6_b5.jpg,f,26,more,neither,neither,0.7883023592543339,False,625.1493197254358,red,37,6,5,red
10,78,id37_v2_r6_b5.jpg,f,26,more,neither,neither,0.7883023592543339,False,612.4565796927716,red,37,6,5,red
11,13,id37_v1_r5_b6.jpg,f,36,more,red,both,0.6846375120085121,False,803.2795927153354,blue,37,5,6,blue
11,71,id37_v2_r5_b6.jpg,f,36,more,red,both,0.6846375120085121,False,839.6554633772248,blue,37,5,6,blue
12,27,id37_v1_r6_b5.jpg,f,31,more,neither,neither,0.7520013315736455,False,611.4123872897983,red,37,6,5,red
12,59,id37_v2_r6_b5.jpg,f,31,more,neither,neither,0.7520013315736455,False,937.782057051016,red,37,6,5,red
13,38,id37_v1_r6_b5.jpg,f,34,more,blue,neither,0.7473769757115756,False,730.5384398556267,red,37,6,5,red
13,75,id37_v2_r6_b5.jpg,f,34,more,blue,neither,0.7473769757115756,False,710.7641309473865,blue,37,6,5,red
14,0,id37_v1_r6_b5.jpg,m,27,last-year,neither,both,0.709111185998053,False,890.4943127583766,red,37,6,5,red
14,44,id37_v2_r6_b5.jpg,m,27,last-year,neither,both,0.8863889824975663,False,729.5405328182304,red,37,6,5,red
15,30,id37_v1_r5_b6.jpg,m,24,last-month,blue,neither,0.8393604730359,False,1294.8732187535422,blue,37,5,6,blue
15,66,id37_v2_r5_b6.jpg,m,24,last-month,blue,neither,0.8393604730359,False,1038.8010622603224,blue,37,5,6,blue
16,27,id37_v1_r6_b5.jpg,f,29,more,neither,neither,0.7390520496878938,False,882.8515004098624,blue,37,6,5,red
16,53,id37_v2_r6_b5.jpg,f,29,more,neither,neither,0.7390520496878938,False,944.0808997045232,blue,37,6,5,red
17,26,id37_v1_r6_b5.jpg,m,21,never,neither,blue,0.7494942816125464,False,1023.993100649016,red,37,6,5,red
17,43,id37_v2_r6_b5.jpg,m,21,never,neither,blue,0.7494942816125464,False,730.0366483524804,red,37,6,5,red
18,17,id37_v1_r6_b5.jpg,f,34,more,both,neither,0.8123758557535922,False,916.0849166545186,red,37,6,5,red
18,57,id37_v2_r6_b5.jpg,f,34,more,both,neither,0.8123758557535922,False,1064.43911334902,red,37,6,5,red
19,22,id37_v1_r5_b6.jpg,f,31,more,neither,neither,0.8131258315457275,False,1237.9334813017852,blue,37,5,6,blue
19,78,id37_v2_r5_b6.jpg,f,31,more,neither,neither,0.8131258315457275,False,884.8106481526507,blue,37,5,6,blue
20,36,id37_v1_r6_b5.jpg,m,33,last-month,neither,both,0.8862638081265328,False,889.1592242266466,red,37,6,5,red
20,57,id37_v2_r6_b5.jpg,m,33,last-month,neither,both,0.8862638081265328,False,1038.2779561709374,red,37,6,5,red
21,13,id37_v1_r5_b6.jpg,f,26,more,neither,neither,0.8093250855430043,False,945.4481244177268,blue,37,5,6,blue
21,61,id37_v2_r5_b6.jpg,f,26,more,neither,neither,0.8093250855430043,False,923.4792745848956,blue,37,5,6,blue
22,5,id37_v1_r6_b5.jpg,f,37,more,neither,blue,0.6934837806928225,False,948.4864951722142,red,37,6,5,red
22,60,id37_v2_r6_b5.jpg,f,37,more,neither,blue,0.7611407349067564,False,865.6779931901901,blue,37,6,5,red
23,10,id37_v1_r5_b6.jpg,m,36,last-year,neither,neither,0.7102883044323479,False,920.7406541769944,red,37,5,6,blue
23,59,id37_v2_r5_b6.jpg,m,36,last-year,neither,neither,0.7102883044323479,False,741.651375171336,blue,37,5,6,blue
24,12,id37_v1_r5_b6.jpg,m,34,last-year,neither,neither,0.7344664349273543,False,895.0645486842822,red,37,5,6,blue
24,43,id37_v2_r5_b6.jpg,m,34,last-year,neither,neither,0.7344664349273543,False,1109.626444807012,red,37,5,6,blue
25,25,id37_v1_r5_b6.jpg,m,23,last-month,blue,neither,0.780747805568192,False,780.3976847883894,red,37,5,6,blue
25,77,id37_v2_r5_b6.jpg,m,23,last-month,blue,neither,0.780747805568192,False,803.9257883867648,red,37,5,6,blue
26,25,id37_v1_r6_b5.jpg,f,28,more,blue,blue,0.8310925513135191,False,1072.9236636181995,red,37,6,5,red
26,62,id37_v2_r6_b5.jpg,f,28,more,blue,blue,0.8310925513135191,False,892.1400001133547,red,37,6,5,red
27,15,id37_v1_r5_b6.jpg,m,20,more,blue,neither,0.7327730841601131,False,925.1716725897596,blue,37,5,6,blue
27,74,id37_v2_r5_b6.jpg,m,20,more,blue,neither,0.7327730841601131,False,602.8633355565767,blue,37,5,6,blue
28,23,id37_v1_r5_b6.jpg,f,22,more,neither,blue,0.8572639836212902,False,1013.5505361436324,blue,37,5,6,blue
28,79,id37_v2_r5_b6.jpg,f,22,more,neither,blue,0.8572639836212902,False,1044.5454698465287,blue,37,5,6,blue
29,39,id37_v1_r6_b5.jpg,m,32,last-month,red,red,0.6938897333349912,False,1252.4441814618383,blue,37,6,5,red
29,70,id37_v2_r6_b5.jpg,m,32,last-month,red,red,0.6938897333349912,False,902.8045655251778,red,37,6,5,red
30,1,id37_v1_r5_b6.jpg,f,33,more,neither,red,0.530948227406545,False,1131.7208056279726,red,37,5,6,blue
30,67,id37_v2_r5_b6.jpg,f,33,more,neither,red,0.6457478441430952,False,797.2392725238914,blue,37,5,6,blue
31,37,id37_v1_r6_b5.jpg,f,37,more,neither,neither,0.6753676836294641,False,714.476857191118,red,37,6,5,red
31,43,id37_v2_r6_b5.jpg,f,37,more,neither,neither,0.6753676836294641,False,1171.1179867117442,red,37,6,5,red
32,29,id37_v1_r6_b5.jpg,m,25,last-month,red,red,0.716364382086641,False,1013.2076534797033,blue,37,6,5,red
32,67,id37_v2_r6_b5.jpg,m,25,last-month,red,red,0.716364382086641,False,874.4660533859573,red,37,6,5,red
33,25,id37_v1_r5_b6.jpg,f,26,more,neither,neither,0.8001639563959638,False,1429.751494942909,blue,37,5,6,blue
33,46,id37_v2_r5_b6.jpg,f,26,more,neither,neither,0.8001639563959638,False,982.9671251101988,blue,37,5,6,blue
34,22,id37_v1_r6_b5.jpg,f,28,more,neither,neither,0.7376742072370532,False,1113.4171053947478,red,37,6,5,red
34,46,id37_v2_r6_b5.jpg,f,28,more,neither,neither,0.7376742072370532,False,765.746315580108,red,37,6,5,red
35,11,id37_v1_r6_b5.jpg,f,23,more,red,blue,0.7834500288563963,False,864.6665030998366,blue,37,6,5,red
35,76,id37_v2_r6_b5.jpg,f,23,more,red,blue,0.7834500288563963,False,934.9818014928064,red,37,6,5,red
36,15,id37_v1_r6_b5.jpg,m,22,last-year,red,blue,0.790392700165864,False,972.8240124412988,red,37,6,5,red
36,69,id37_v2_r6_b5.jpg,m,22,last-year,red,blue,0.790392700165864,False,790.5489162340571,red,37,6,5,red
37,26,id37_v1_r5_b6.jpg,f,28,more,red,blue,0.8755192655471432,False,869.9813668621625,red,37,5,6,blue
37,59,id37_v2_r5_b6.jpg,f,28,more,red,blue,0.8755192655471432,False,768.0140499230738,blue,37,5,6,blue
38,19,id37_v1_r6_b5.jpg,m,24,last-year,blue,neither,0.7181254326457577,False,852.8567002170191,red,37,6,5,red
38,68,id37_v2_r6_b5.jpg,m,24,last-year,blue,neither,0.7181254326457577,False,758.2647264091045,red,37,6,5,red
39,39,id37_v1_r5_b6.jpg,m,32,last-year,blue,neither,0.8490303140860483,False,799.7805470514465,blue,37,5,6,blue
39,72,id37_v2_r5_b6.jpg,m,32,last-year,blue,neither,0.8490303140860483,False,1112.3730171742277,blue,37,5,6,blue
40,4,id37_v1_r5_b6.jpg,m,27,last-month,neither,red,0.6376494167656919,False,996.9098540730906,red,37,5,6,blue
40,43,id37_v2_r5_b6.jpg,m,27,last-month,neither,red,0.7173555938614032,False,1000.5231098584982,blue,37,5,6,blue
41,27,id37_v1_r6_b5.jpg,f,34,more,both,neither,0.7820556992062709,False,894.1332815073738,red,37,6,5,red
41,59,id37_v2_r6_b5.jpg,f,34,more,both,neither,0.7820556992062709,False,706.880528980229,red,37,6,5,red
42,8,id37_v1_r6_b5.jpg,m,32,last-month,red,blue,0.8159947394018805,False,816.7732366578799,blue,37,6,5,red
42,74,id37_v2_r6_b5.jpg,m,32,last-month,red,blue,0.8345400743882869,False,627.6674085714274,red,37,6,5,red
43,30,id37_v1_r5_b6.jpg,m,25,last-year,neither,neither,0.7605623415814977,False,869.9184288385231,blue,37,5,6,blue
43,57,id37_v2_r5_b6.jpg,m,25,last-year,neither,neither,0.7605623415814977,False,957.728116705926,blue,37,5,6,blue
44,27,id37_v1_r5_b6.jpg,f,34,more,neither,neither,0.7798453638915028,False,1411.5651176331194,blue,37,5,6,blue
44,78,id37_v2_r5_b6.jpg,f,34,more,neither,neither,0.7798453638915028,False,925.2637244186144,blue,37,5,6,blue
45,39,id37_v1_r6_b5.jpg,m,34,last-month,neither,neither,0.8205501029001149,False,1152.7996850028196,red,37,6,5,red
45,48,id37_v2_r6_b5.jpg,m,34,last-month,neither,neither,0.8205501029001149,False,884.8379080196746,red,37,6,5,red
46,15,id37_v1_r5_b6.jpg,m,26,last-month,neither,neither,0.8072158085760778,False,1213.942334966007,blue,37,5,6,blue
46,40,id37_v2_r5_b6.jpg,m,26,last-month,neither,neither,0.8072158085760778,False,1000.4260753744028,blue,37,5,6,blue
47,21,id37_v1_r5_b6.jpg,m,25,last-year,neither,neither,0.7196527157806323,False,1496.920505171361,blue,37,5,6,blue
47,61,id37_v2_r5_b6.jpg,m,25,last-year,neither,neither,0.7196527157806323,False,1064.0014868718924,red,37,5,6,blue
48,32,id37_v1_r5_b6.jpg,m,32,last-month,red,blue,0.68406467804693,False,1178.5476161451984,blue,37,5,6,blue
48,73,id37_v2_r5_b6.jpg,m,32,last-month,red,blue,0.68406467804693,False,785.953071133243,blue,37,5,6,blue
49,21,id37_v1_r5_b6.jpg,m,22,more,neither,red,0.7406879600490367,False,804.3427097687718,blue,37,5,6,blue
49,54,id37_v2_r5_b6.jpg,m,22,more,neither,red,0.7406879600490367,False,1002.1901213473152,blue,37,5,6,blue
0,37,id23_v1_r6_b5.jpg,f,33,more,blue,neither,0.610832163977761,False,918.1696772267464,blue,23,6,5,red
0,62,id23_v2_r6_b5.jpg,f,33,more,blue,neither,0.610832163977761,False,704.8491649290961,red,23,6,5,red
1,22,id23_v1_r5_b6.jpg,f,27,more,neither,neither,0.5790973901028711,False,1074.352061955506,blue,23,5,6,blue
1,57,id23_v2_r5_b6.jpg,f,27,more,neither,neither,0.5790973901028711,False,1222.1829912861508,blue,23,5,6,blue
2,36,id23_v1_r5_b6.jpg,f,35,more,blue,blue,0.6435056379340446,False,1171.1781994729592,blue,23,5,6,blue
2,52,id23_v2_r5_b6.jpg,f,35,more,blue,blue,0.6435056379340446,False,1162.033584932547,red,23,5,6,blue
3,10,id23_v1_r5_b6.jpg,m,32,last-month,neither,neither,0.6299790875490479,False,1048.23078922552,blue,23,5,6,blue
3,40,id23_v2_r5_b6.jpg,m,32,last-month,neither,neither,0.6299790875490479,False,843.1357623884564,blue,23,5,6,blue
4,25,id23_v1_r6_b5.jpg,m,21,last-year,blue,neither,0.6728353821633943,False,855.8404188832341,blue,23,6,5,red
4,48,id23_v2_r6_b5.jpg,m,21,last-year,blue,neither,0.6728353821633943,False,850.2682067641995,blue,23,6,5,red
5,4,id23_v1_r5_b6.jpg,f,37,more,neither,blue,0.5767950878750957,False,1077.4337085936831,blue,23,5,6,blue
5,74,id23_v2_r5_b6.jpg,f,37,more,neither,blue,0.6488944738594826,False,1046.6312884733152,blue,23,5,6,blue
6,1,id23_v1_r6_b5.jpg,f,33,more,neither,neither,0.4842944954258291,False,737.2184057359287,blue,23,6,5,red
6,54,id23_v2_r6_b5.jpg,f,33,more,neither,neither,0.5890068187611435,False,705.9295573095716,blue,23,6,5,red
7,36,id23_v1_r5_b6.jpg,m,34,last-year,neither,neither,0.5914442847284637,False,1033.534419404619,red,23,5,6,blue
7,48,id23_v2_r5_b6.jpg,m,34,last-year,neither,neither,0.5914442847284637,False,803.9925493478204,red,23,5,6,blue
8,33,id23_v1_r5_b6.jpg,f,22,more,neither,blue,0.6269986064761407,False,998.7657329014938,red,23,5,6,blue
8,56,id23_v2_r5_b6.jpg,f,22,more,neither,blue,0.6269986064761407,False,789.6468709256075,blue,23,5,6,blue
9,36,id23_v1_r5_b6.jpg,m,28,last-year,neither,neither,0.5970789076458629,False,781.7914317678427,blue,23,5,6,blue
9,76,id23_v2_r5_b6.jpg,m,28,last-year,neither,neither,0.5970789076458629,False,638.0598090610989,blue,23,5,6,blue
10,15,id23_v1_r5_b6.jpg,f,26,more,neither,neither,0.6092322078520787,False,1164.567900551028,red,23,5,6,blue
10,72,id23_v2_r5_b6.jpg,f,26,more,neither,neither,0.6092322078520787,False,791.7851901043324,blue,23,5,6,blue
11,21,id23_v1_r6_b5.jpg,f,36,more,red,both,0.512251192211853,False,708.3245740914431,red,23,6,5,red
11,44,id23_v2_r6_b5.jpg,f,36,more,red,both,0.512251192211853,False,1126.04160071037,red,23,6,5,red
12,13,id23_v1_r6_b5.jpg,f,31,more,neither,neither,0.5838919932096482,False,976.2538415918822,blue,23,6,5,red
12,66,id23_v2_r6_b5.jpg,f,31,more,neither,neither,0.5838919932096482,False,893.9823955320585,blue,23,6,5,red
13,33,id23_v1_r5_b6.jpg,f,34,more,blue,neither,0.5899435393892178,False,884.0725767065924,red,23,5,6,blue
13,40,id23_v2_r5_b6.jpg,f,34,more,blue,neither,0.5899435393892178,False,681.3643430432073,blue,23,5,6,blue
14,6,id23_v1_r5_b6.jpg,m,27,last-year,neither,both,0.5697012241498483,False,1064.9951791047454,red,23,5,6,blue
14,68,id23_v2_r5_b6.jpg,m,27,last-year,neither,both,0.6103941687319803,False,798.1656305179234,red,23,5,6,blue
15,21,id23_v1_r6_b5.jpg,m,24,last-month,blue,neither,0.6404408884300845,False,1029.6578456992745,blue,23,6,5,red
15,70,id23_v2_r6_b5.jpg,m,24,last-month,blue,neither,0.6404408884300845,False,987.1233200998448,blue,23,6,5,red
16,21,id23_v1_r5_b6.jpg,f,29,more,neither,neither,0.5474688047853075,False,782.1803601489197,red,23,5,6,blue
16,73,id23_v2_r5_b6.jpg,f,29,more,neither,neither,0.5474688047853075,False,608.4303584084491,red,23,5,6,blue
17,14,id23_v1_r6_b5.jpg,m,21,never,neither,blue,0.5813849432485492,False,1259.5728457678165,blue,23,6,5,red
17,75,id23_v2_r6_b5.jpg,m,21,never,neither,blue,0.5813849432485492,False,779.5610683177089,red,23,6,5,red
18,24,id23_v1_r6_b5.jpg,f,34,more,both,neither,0.644266517389595,False,1075.7367652024618,red,23,6,5,red
18,68,id23_v2_r6_b5.jpg,f,34,more,both,neither,0.644266517389595,False,821.7378270798299,blue,23,6,5,red
19,16,id23_v1_r6_b5.jpg,f,31,more,neither,neither,0.6099707904164585,False,1059.54856559245,blue,23,6,5,red
19,76,id23_v2_r6_b5.jpg,f,31,more,neither,neither,0.6099707904164585,False,970.7925010667688,red,23,6,5,red
20,9,id23_v1_r5_b6.jpg,m,33,last-month,neither,both,0.5364393371160028,False,1558.7757642534302,blue,23,5,6,blue
20,74,id23_v2_r5_b6.jpg,m,33,last-month,neither,both,0.5364393371160028,False,828.6025143795839,red,23,5,6,blue
21,30,id23_v1_r6_b5.jpg,f,26,more,neither,neither,0.623615835915398,False,911.9834734073286,blue,23,6,5,red
21,58,id23_v2_r6_b5.jpg,f,26,more,neither,neither,0.623615835915398,False,916.6098324050176,blue,23,6,5,red
22,6,id23_v1_r6_b5.jpg,f,37,more,neither,blue,0.5534959701065753,False,1098.5287871861965,red,23,6,5,red
22,72,id23_v2_r6_b5.jpg,f,37,more,neither,blue,0.5930313965427592,False,827.1793154867927,blue,23,6,5,red
23,20,id23_v1_r5_b6.jpg,m,36,last-year,neither,neither,0.5421789660683507,False,1390.9715556082228,red,23,5,6,blue
23,73,id23_v2_r5_b6.jpg,m,36,last-year,neither,neither,0.5421789660683507,False,1090.8705249408963,blue,23,5,6,blue
24,24,id23_v1_r6_b5.jpg,m,34,last-year,neither,neither,0.4557216555944016,False,1194.7347359628618,blue,23,6,5,red
24,46,id23_v2_r6_b5.jpg,m,34,last-year,neither,neither,0.4557216555944016,False,936.681067637923,red,23,6,5,red
25,30,id23_v1_r5_b6.jpg,m,23,last-month,blue,neither,0.6126384672041948,False,802.7601910621007,blue,23,5,6,blue
25,58,id23_v2_r5_b6.jpg,m,23,last-month,blue,neither,0.6126384672041948,False,885.7669004299429,blue,23,5,6,blue
26,1,id23_v1_r6_b5.jpg,f,28,more,blue,blue,0.5451195306473847,False,910.8531250506916,blue,23,6,5,red
26,67,id23_v2_r6_b5.jpg,f,28,more,blue,blue,0.6629832129495219,False,691.7161004960776,blue,23,6,5,red
27,4,id23_v1_r5_b6.jpg,m,20,more,blue,neither,0.5019233295965475,False,1126.7309909530245,blue,23,5,6,blue
27,56,id23_v2_r5_b6.jpg,m,20,more,blue,neither,0.5646637457961159,False,707.5343469939075,red,23,5,6,blue
28,38,id23_v1_r6_b5.jpg,f,22,more,neither,blue,0.6691586604747313,False,926.5693348149886,red,23,6,5,red
28,70,id23_v2_r6_b5.jpg,f,22,more,neither,blue,0.6691586604747313,False,937.728394647012,blue,23,6,5,red
29,36,id23_v1_r5_b6.jpg,m,32,last-month,red,red,0.4272583928485632,False,1258.1096405404242,red,23,5,6,blue
29,79,id23_v2_r5_b6.jpg,m,32,last-month,red,red,0.4272583928485632,False,1292.126460280214,blue,23,5,6,blue
30,23,id23_v1_r5_b6.jpg,f,33,more,neither,red,0.4776385057790979,False,1109.3526011830395,blue,23,5,6,blue
30,69,id23_v2_r5_b6.jpg,f,33,more,neither,red,0.4776385057790979,False,829.1418780341037,red,23,5,6,blue
31,30,id23_v1_r5_b6.jpg,f,37,more,neither,neither,0.5567301106954563,False,849.1199669287236,blue,23,5,6,blue
31,52,id23_v2_r5_b6.jpg,f,37,more,neither,neither,0.5567301106954563,False,870.0040181295813,red,23,5,6,blue
32,28,id23_v1_r5_b6.jpg,m,25,last-month,red,red,0.6278961857920303,False,976.0923858885692,blue,23,5,6,blue
32,46,id23_v2_r5_b6.jpg,m,25,last-month,red,red,0.6278961857920303,False,882.6454296077954,blue,23,5,6,blue
33,37,id23_v1_r5_b6.jpg,f,26,more,neither,neither,0.6320546180319666,False,955.9288798208868,blue,23,5,6,blue
33,48,id23_v2_r5_b6.jpg,f,26,more,neither,neither,0.6320546180319666,False,1022.3784901127829,red,23,5,6,blue
34,0,id23_v1_r5_b6.jpg,f,28,more,neither,neither,0.4995474409106196,False,876.5637247121002,blue,23,5,6,blue
34,61,id23_v2_r5_b6.jpg,f,28,more,neither,neither,0.6244343011382745,False,861.5018188591029,blue,23,5,6,blue
35,36,id23_v1_r5_b6.jpg,f,23,more,red,blue,0.6078575584897081,False,1182.743770726111,red,23,5,6,blue
35,52,id23_v2_r5_b6.jpg,f,23,more,red,blue,0.6078575584897081,False,889.6407543007747,blue,23,5,6,blue
36,18,id23_v1_r5_b6.jpg,m,22,last-year,red,blue,0.5756786295738999,False,880.8433908240314,blue,23,5,6,blue
36,51,id23_v2_r5_b6.jpg,m,22,last-year,red,blue,0.5756786295738999,False,698.1204401259336,blue,23,5,6,blue
37,35,id23_v1_r6_b5.jpg,f,28,more,red,blue,0.6247387417270115,False,1122.599878613397,red,23,6,5,red
37,76,id23_v2_r6_b5.jpg,f,28,more,red,blue,0.6247387417270115,False,604.7316028521691,red,23,6,5,red
38,33,id23_v1_r6_b5.jpg,m,24,last-year,blue,neither,0.5500160942817605,False,849.1830181257187,blue,23,6,5,red
38,66,id23_v2_r6_b5.jpg,m,24,last-year,blue,neither,0.5500160942817605,False,768.6666552180556,red,23,6,5,red
39,0,id23_v1_r5_b6.jpg,m,32,last-year,blue,neither,0.544736780577641,False,1138.0881166487611,red,23,5,6,blue
39,65,id23_v2_r5_b6.jpg,m,32,last-year,blue,neither,0.6809209757220511,False,1007.1298544048052,blue,23,5,6,blue
40,12,id23_v1_r5_b6.jpg,m,27,last-month,neither,red,0.549246255497406,False,1057.912836161643,blue,23,5,6,blue
40,40,id23_v2_r5_b6.jpg,m,27,last-month,neither,red,0.549246255497406,False,1222.6070690469437,blue,23,5,6,blue
41,30,id23_v1_r5_b6.jpg,f,34,more,both,neither,0.6145489545536227,False,1125.1089095740963,blue,23,5,6,blue
41,58,id23_v2_r5_b6.jpg,f,34,more,both,neither,0.6145489545536227,False,1247.0664653791107,red,23,5,6,blue
42,33,id23_v1_r5_b6.jpg,m,32,last-month,red,blue,0.6269591896328798,False,602.1334649605046,blue,23,5,6,blue
42,66,id23_v2_r5_b6.jpg,m,32,last-month,red,blue,0.6269591896328798,False,654.9527734583617,blue,23,5,6,blue
43,7,id23_v1_r6_b5.jpg,m,25,last-year,neither,neither,0.732239149504955,False,821.5113205605267,red,23,6,5,red
43,46,id23_v2_r6_b5.jpg,m,25,last-year,neither,neither,0.7662967843656506,False,849.9034341123777,blue,23,6,5,red
44,26,id23_v1_r5_b6.jpg,f,34,more,neither,neither,0.6117360255275056,False,1085.559262896032,blue,23,5,6,blue
44,71,id23_v2_r5_b6.jpg,f,34,more,neither,neither,0.6117360255275056,False,759.8453393171619,red,23,5,6,blue
45,29,id23_v1_r6_b5.jpg,m,34,last-month,neither,neither,0.6524407645361177,False,1126.9838973601018,red,23,6,5,red
45,42,id23_v2_r6_b5.jpg,m,34,last-month,neither,neither,0.6524407645361177,False,802.1970343179544,red,23,6,5,red
46,37,id23_v1_r6_b5.jpg,m,26,last-month,neither,neither,0.5148896189917032,False,854.8003444942069,blue,23,6,5,red
46,45,id23_v2_r6_b5.jpg,m,26,last-month,neither,neither,0.5148896189917032,False,739.7327222164785,red,23,6,5,red
47,30,id23_v1_r6_b5.jpg,m,25,last-year,neither,neither,0.6765118811451538,False,1183.6552049991112,red,23,6,5,red
47,55,id23_v2_r6_b5.jpg,m,25,last-year,neither,neither,0.6765118811451538,False,953.961966190334,blue,23,6,5,red
48,25,id23_v1_r6_b5.jpg,m,32,last-month,red,blue,0.6297125575352537,False,791.7445250065067,red,23,6,5,red
48,47,id23_v2_r6_b5.jpg,m,32,last-month,red,blue,0.6297125575352537,False,720.5610262024925,red,23,6,5,red
49,12,id23_v1_r6_b5.jpg,m,22,more,neither,red,0.6740503106751203,False,1119.989384351294,red,23,6,5,red
49,64,id23_v2_r6_b5.jpg,m,22,more,neither,red,0.6740503106751203,False,1123.6551014481574,red,23,6,5,red
0,38,id36_v1_r6_b5.jpg,f,33,more,blue,neither,0.7771797745177421,False,907.731331734431,blue,36,6,5,red
0,72,id36_v2_r6_b5.jpg,f,33,more,blue,neither,0.7771797745177421,False,722.2624171142693,red,36,6,5,red
